onset	duration	trial_type	response
188.7579	0.2226	scrambled	other
190.0531	0.2226	scrambled	other
191.5483	0.2226	visage	other
193.0435	0.2226	tool	other
194.3387	0.2226	scene	other
195.7172	0.2226	scene	other
197.0957	0.2226	scene	other
198.4909	0.2226	tool	other
199.8861	0.2226	scene	other
201.2813	0.2226	scrambled	other
202.5764	0.2226	scene	other
204.055	0.2226	visage	other
205.3502	0.2226	visage	other
206.6287	0.2226	scrambled	other
208.0239	0.2226	tool	other
209.3858	5.0531	Bfix	other
214.4388	0.2226	scrambled	other
215.934	0.2226	tool	other
217.4292	0.2226	visage	other
218.7244	0.2226	scrambled	other
220.0196	0.2226	scrambled	other
221.4148	0.2226	scrambled	other
222.91	0.2226	tool	other
224.3052	0.2226	scene	other
225.6004	0.2226	scrambled	other
226.9955	0.2226	scene	other
228.3907	0.2226	scene	other
229.886	0.2226	scrambled	other
231.3811	0.2226	visage	other
232.6597	0.2226	target_fruit	other
234.0548	0.2226	tool	other
235.55	0.2226	tool	other
236.9453	0.2226	visage	other
238.2238	0.2226	target_fruit	other
239.6189	0.2226	scrambled	other
240.8975	0.2226	target_fruit	other
242.1759	0.2226	scrambled	other
243.4711	0.2226	visage	other
244.9664	0.2226	scene	other
246.2615	0.2226	tool	other
247.5401	0.2226	scrambled	other
249.0019	5.0531	Bfix	other
254.0551	0.2226	scene	other
255.5503	0.2226	visage	other
256.9454	0.2226	scene	other
258.3406	0.2226	visage	other
259.8358	0.2226	visage	other
261.131	0.2226	tool	other
262.6095	0.2226	visage	other
264.0047	0.2226	visage	other
265.4999	0.2226	scene	other
266.7951	0.2226	scene	other
268.1902	0.2226	scrambled	other
269.6854	0.2226	tool	other
271.0806	0.2226	tool	other
272.5758	0.2226	scene	other
274.071	0.2226	scrambled	other
275.3662	0.2226	scene	other
276.6613	0.2226	scene	other
277.9566	0.2226	tool	other
279.3351	0.2226	visage	other
280.6303	0.2226	scrambled	other
282.1255	0.2226	visage	other
283.5207	0.2226	visage	other
284.8158	0.2226	tool	other
286.311	0.2226	tool	other
287.8062	0.2226	tool	other
289.2681	5.0528	Bfix	other
294.3209	0.2226	scene	other
295.8161	0.2226	tool	other
297.2112	0.2226	visage	other
298.6064	0.2226	scrambled	other
299.885	0.2226	scene	other
301.2802	0.2226	visage	other
302.7753	0.2226	tool	other
304.1705	0.2226	scrambled	other
305.5657	0.2226	scrambled	other
306.9609	0.2226	tool	other
308.2561	0.2226	scrambled	other
309.5513	0.2226	visage	other
310.8465	0.2226	visage	other
312.225	0.2226	tool	other
313.5202	0.2226	scrambled	other
314.8154	0.2226	tool	other
316.2106	0.2226	scene	other
317.6057	0.2226	scrambled	other
319.0009	0.2226	tool	other
320.3961	0.2226	scene	other
321.858	5.0532	Bfix	other
326.9111	0.2226	scrambled	other
328.3063	0.2226	scene	other
329.6849	0.2226	visage	other
331.0801	0.2226	scrambled	other
332.5752	0.2226	visage	other
333.8704	0.2226	tool	other
335.2655	0.2226	scene	other
336.7607	0.2226	target_fruit	other
338.1559	0.2226	tool	other
339.651	0.2226	tool	other
340.9129	7.2118	Bfix	other
