onset	duration	trial_type	response
215.2441	0.2226	tool	other
216.5393	0.2226	scrambled	other
218.0178	0.2226	visage	other
219.4964	0.2226	visage	other
220.9749	0.2226	scene	other
222.4535	0.2126	scrambled	other
223.722	0.2227	scene	other
225.2006	0.2227	tool	other
226.5792	0.2226	tool	other
227.8577	0.2226	target_fruit	other
229.1362	0.2226	scene	other
230.6148	0.2226	scene	other
232.0933	0.2226	scrambled	other
233.4719	0.2226	visage	other
234.8505	0.2226	scene	other
236.129	0.2227	scene	other
237.6077	0.2226	scene	other
238.9862	0.2226	scrambled	other
240.2647	0.2226	scrambled	other
241.7433	0.2226	scene	other
243.2218	0.2226	scrambled	other
244.6003	0.2226	visage	other
245.9788	0.2226	scene	other
247.3574	0.2226	scrambled	other
248.7359	0.2226	target_fruit	other
250.1979	5.0457	Bfix	other
255.2436	0.2226	scrambled	other
256.7221	0.2226	tool	other
258.0006	0.2226	target_fruit	other
259.3792	0.2226	tool	other
260.7577	0.2226	visage	other
262.1363	0.2226	scrambled	other
263.6148	0.2226	visage	other
265.0934	0.2226	scene	other
266.5719	0.2226	scrambled	other
267.9504	0.2226	tool	other
269.2289	0.2226	visage	other
270.6075	0.2226	scene	other
272.086	0.2226	scrambled	other
273.4645	0.2226	tool	other
274.9597	0.2226	tool	other
276.2383	0.2226	visage	other
277.5168	0.2226	visage	other
278.7954	0.2226	scrambled	other
280.1739	0.2226	scene	other
281.5525	0.2226	scene	other
282.931	0.2226	tool	other
284.2095	0.2226	scrambled	other
285.488	0.2226	tool	other
286.8666	0.2226	scrambled	other
288.2451	0.2226	scrambled	other
289.607	5.0455	Bfix	other
294.6526	0.2226	scrambled	other
296.0311	0.2226	scene	other
297.3096	0.2226	scrambled	other
298.7881	0.2226	tool	other
300.0667	0.2226	visage	other
301.4452	0.2226	scrambled	other
302.9237	0.2226	tool	other
304.4023	0.2226	scrambled	other
305.8976	0.2226	visage	other
307.1761	0.2226	visage	other
308.4547	0.2226	tool	other
309.7499	0.2226	tool	other
311.1285	0.2226	scene	other
312.407	0.2226	target_fruit	other
313.6855	0.2226	scrambled	other
315.164	0.2226	scrambled	other
316.5592	0.2226	scrambled	other
317.9378	0.2226	visage	other
319.3163	0.2226	scrambled	other
320.5948	0.2226	tool	other
321.8567	5.0455	Bfix	other
326.9022	0.2226	visage	other
328.3807	0.2226	scrambled	other
329.8593	0.2226	scrambled	other
331.1378	0.2226	tool	other
332.6163	0.2226	scene	other
333.9948	0.2226	scene	other
335.4733	0.2226	visage	other
336.9519	0.2226	scene	other
338.3305	0.2226	tool	other
339.709	0.2226	tool	other
340.971	7.1877	Bfix	other
